ensembl_id,gene,gene_order,base_mean,log2_fold_change,lfc_se,ci95_low,ci95_high,wald_statistic,p_value,adjusted_p_value,contrast,analysis_set
ENSMUSG00000025498,Irf7,1,113.44959527199678,1.6342935867892807,0.8796974957746069,-0.08991350492894878,3.35850067850751,1.8577904275494423,0.06319878102357256,NA,Combined exposure minus oxygen control,"7,371 Scrublet-negative cells; animal-level pseudobulk"
ENSMUSG00000025492,Ifitm3,2,446.79249389187544,1.5666930166121291,1.082884610952226,-0.5557608208542333,3.689146854078492,1.446777432024332,0.14795926945808371,0.8030003690384859,Combined exposure minus oxygen control,"7,371 Scrublet-negative cells; animal-level pseudobulk"
ENSMUSG00000035692,Isg15,3,291.82846622748514,0.845979139688111,0.7431866855616451,-0.6106667640127134,2.3026250433889355,1.13831309968744,0.2549897659323577,0.899845008697543,Combined exposure minus oxygen control,"7,371 Scrublet-negative cells; animal-level pseudobulk"
ENSMUSG00000000386,Mx1,4,26.35691037997455,1.3732402685906129,0.5243702391131182,0.3454745999289013,2.4010059372523243,2.618837161531539,0.00882300532978005,NA,Combined exposure minus oxygen control,"7,371 Scrublet-negative cells; animal-level pseudobulk"
ENSMUSG00000034459,Ifit1,5,28.387076457068627,1.6811334650296177,0.6798441134869604,0.3486390025951751,3.01362792746406,2.4728219773897653,0.0134050900036378,NA,Combined exposure minus oxygen control,"7,371 Scrublet-negative cells; animal-level pseudobulk"
ENSMUSG00000045932,Ifit2,6,32.957995247655845,1.222021945783385,0.4143023758524515,0.4099892891125799,2.03405460245419,2.949589519656997,0.00318196375785214,NA,Combined exposure minus oxygen control,"7,371 Scrublet-negative cells; animal-level pseudobulk"
ENSMUSG00000074896,Ifit3,7,99.0290898562729,1.109993762190287,0.7703084332006929,-0.39981076688307127,2.6197982912636446,1.4409731405615984,0.149592271068627,NA,Combined exposure minus oxygen control,"7,371 Scrublet-negative cells; animal-level pseudobulk"
