submitted_cells,stored_graph_resolution,stored_graph_seeds,stored_graph_nondefault_ari_min,stored_graph_nondefault_ari_max,stored_graph_pairwise_ari_mean,stored_graph_pairwise_ari_min,stored_graph_pairwise_ari_max,subsampling_fraction,subsampling_cells,subsampling_variable_seed_runs,subsampling_fixed_seed_runs,resolution_runs_per_setting,claim_ceiling
7461,0.4,"0,1,7,42,123,2024",0.4033111527516049,0.5858529047117915,0.5292611267244165,0.364530891923689,0.7142856983980413,0.8,5969,100,50,30,"Algorithmic sensitivity and conditional reconstructed-graph diagnostics only; not biological replication, end-to-end stability, or state validation"
