estimand,contrast,ensembl,symbol,baseMean,log2FoldChange,lfcSE,ci95_low,ci95_high,stat,pvalue,padj,direction,feature_universe,symbol_mapping,estimand_note
treatment_6h,6 h: isoflurane plus laparotomy minus source-labelled control,ENSMUSG00000000001,Gnai3,27.980568411911328,-0.2552532920412239,0.29704064962005944,-0.8374422672409214,0.3269356831584737,-0.8593210806928776,0.390163396850252,0.83633534582534,More positive in source-labelled control,"26,317 Ensembl features with >=10 total counts across 15 old 6 h animals",org.Mm.eg.db 3.22.0; multiVals=first,"Old animals, 6 h: isoflurane-plus-laparotomy versus source-labelled control"
treatment_6h,6 h: isoflurane plus laparotomy minus source-labelled control,ENSMUSG00000000028,Cdc45,5.238441913250438,-0.6612632341738852,0.5972451174596046,-1.831842154337104,0.5093156859893336,-1.1071890164403237,0.26821221529671596,NA,More positive in source-labelled control,"26,317 Ensembl features with >=10 total counts across 15 old 6 h animals",org.Mm.eg.db 3.22.0; multiVals=first,"Old animals, 6 h: isoflurane-plus-laparotomy versus source-labelled control"
treatment_6h,6 h: isoflurane plus laparotomy minus source-labelled control,ENSMUSG00000000031,H19,0.6079284246243297,2.285219059921358,1.8943216272520018,-1.4275831046278729,5.998021224470589,1.2063521986160353,0.2276817189031421,NA,More positive in combined exposure,"26,317 Ensembl features with >=10 total counts across 15 old 6 h animals",org.Mm.eg.db 3.22.0; multiVals=first,"Old animals, 6 h: isoflurane-plus-laparotomy versus source-labelled control"
treatment_6h,6 h: isoflurane plus laparotomy minus source-labelled control,ENSMUSG00000000056,Narf,55.82737678879797,-0.250949841270566,0.4170822821435764,-1.0684160928617488,0.5665164103206168,-0.6016794575420948,0.5473875266229846,0.8965645051592627,More positive in source-labelled control,"26,317 Ensembl features with >=10 total counts across 15 old 6 h animals",org.Mm.eg.db 3.22.0; multiVals=first,"Old animals, 6 h: isoflurane-plus-laparotomy versus source-labelled control"
treatment_6h,6 h: isoflurane plus laparotomy minus source-labelled control,ENSMUSG00000000058,Cav2,1.7353170603570534,-1.1308952146660558,1.0876042864473472,-3.26256044553424,1.0007700162021282,-1.0398039330647713,0.2984310014727947,NA,More positive in source-labelled control,"26,317 Ensembl features with >=10 total counts across 15 old 6 h animals",org.Mm.eg.db 3.22.0; multiVals=first,"Old animals, 6 h: isoflurane-plus-laparotomy versus source-labelled control"
treatment_6h,6 h: isoflurane plus laparotomy minus source-labelled control,ENSMUSG00000000078,Klf6,152.81417167802618,0.08399379998988095,0.2694394048778019,-0.44409772958651633,0.6120853295662783,0.3117353975301958,0.7552416241788855,0.9539642104501964,More positive in combined exposure,"26,317 Ensembl features with >=10 total counts across 15 old 6 h animals",org.Mm.eg.db 3.22.0; multiVals=first,"Old animals, 6 h: isoflurane-plus-laparotomy versus source-labelled control"
treatment_6h,6 h: isoflurane plus laparotomy minus source-labelled control,ENSMUSG00000000085,Scmh1,37.362392445219754,0.18788036177720305,0.21953854402815348,-0.2424072777363386,0.6181680012907447,0.8557967012531038,0.3921102401884615,0.8368009733194632,More positive in combined exposure,"26,317 Ensembl features with >=10 total counts across 15 old 6 h animals",org.Mm.eg.db 3.22.0; multiVals=first,"Old animals, 6 h: isoflurane-plus-laparotomy versus source-labelled control"
treatment_6h,6 h: isoflurane plus laparotomy minus source-labelled control,ENSMUSG00000000088,Cox5a,26.20652609999382,-0.1525584131509374,0.29471646855098865,-0.7301920771617065,0.42507525085983167,-0.5176446837226655,0.6047061994599523,0.9124536914742999,More positive in source-labelled control,"26,317 Ensembl features with >=10 total counts across 15 old 6 h animals",org.Mm.eg.db 3.22.0; multiVals=first,"Old animals, 6 h: isoflurane-plus-laparotomy versus source-labelled control"
treatment_6h,6 h: isoflurane plus laparotomy minus source-labelled control,ENSMUSG00000000094,Tbx4,0.9206201618158716,0.6484196673901722,1.2202910235226174,-1.7433067893716774,3.0401461241520216,0.5313647768369035,0.5951660250741346,NA,More positive in combined exposure,"26,317 Ensembl features with >=10 total counts across 15 old 6 h animals",org.Mm.eg.db 3.22.0; multiVals=first,"Old animals, 6 h: isoflurane-plus-laparotomy versus source-labelled control"
treatment_6h,6 h: isoflurane plus laparotomy minus source-labelled control,ENSMUSG00000000103,Zfy2,1.1243533865021107,1.479416400237149,1.1692556950524475,-0.8122826507839955,3.771115451258294,1.2652633692502897,0.2057769330112944,NA,More positive in combined exposure,"26,317 Ensembl features with >=10 total counts across 15 old 6 h animals",org.Mm.eg.db 3.22.0; multiVals=first,"Old animals, 6 h: isoflurane-plus-laparotomy versus source-labelled control"
treatment_6h,6 h: isoflurane plus laparotomy minus source-labelled control,ENSMUSG00000000120,Ngfr,0.998203632578571,1.6642450588133182,1.315826434552123,-0.9147273628145924,4.243217480441229,1.2647907163985417,0.2059463601770283,NA,More positive in combined exposure,"26,317 Ensembl features with >=10 total counts across 15 old 6 h animals",org.Mm.eg.db 3.22.0; multiVals=first,"Old animals, 6 h: isoflurane-plus-laparotomy versus source-labelled control"
treatment_6h,6 h: isoflurane plus laparotomy minus source-labelled control,ENSMUSG00000000127,Fer,19.342896457032136,-0.08343807555619152,0.3152961896286794,-0.7014072516911143,0.5345311005787312,-0.2646339483342807,0.7912914652110182,0.9628801711617608,More positive in source-labelled control,"26,317 Ensembl features with >=10 total counts across 15 old 6 h animals",org.Mm.eg.db 3.22.0; multiVals=first,"Old animals, 6 h: isoflurane-plus-laparotomy versus source-labelled control"
treatment_6h,6 h: isoflurane plus laparotomy minus source-labelled control,ENSMUSG00000000131,Xpo6,91.82874372512421,-0.13950067234616773,0.29949124824735845,-0.7264927325959346,0.4474913879035992,-0.46579214972903016,0.6413642847696823,0.9223641936882664,More positive in source-labelled control,"26,317 Ensembl features with >=10 total counts across 15 old 6 h animals",org.Mm.eg.db 3.22.0; multiVals=first,"Old animals, 6 h: isoflurane-plus-laparotomy versus source-labelled control"
treatment_6h,6 h: isoflurane plus laparotomy minus source-labelled control,ENSMUSG00000000134,Tfe3,131.583192968819,-0.058215191187280135,0.27509265439191644,-0.5973868862069605,0.4809565038324002,-0.2116203041333945,0.8324032676618511,0.9712268768852568,More positive in source-labelled control,"26,317 Ensembl features with >=10 total counts across 15 old 6 h animals",org.Mm.eg.db 3.22.0; multiVals=first,"Old animals, 6 h: isoflurane-plus-laparotomy versus source-labelled control"
treatment_6h,6 h: isoflurane plus laparotomy minus source-labelled control,ENSMUSG00000000148,Brat1,36.63449682140812,-0.5167102955564301,0.2235655910723853,-0.9548908022407145,-0.07852978887214562,-2.3112246078562753,0.020820451816414547,0.41669266510640124,More positive in source-labelled control,"26,317 Ensembl features with >=10 total counts across 15 old 6 h animals",org.Mm.eg.db 3.22.0; multiVals=first,"Old animals, 6 h: isoflurane-plus-laparotomy versus source-labelled control"
treatment_6h,6 h: isoflurane plus laparotomy minus source-labelled control,ENSMUSG00000000149,Gna12,65.96754700271217,-0.0908953481157284,0.19549500039806328,-0.47405850805357586,0.29226781182211903,-0.4649497323749916,0.6419674547988825,0.9223641936882664,More positive in source-labelled control,"26,317 Ensembl features with >=10 total counts across 15 old 6 h animals",org.Mm.eg.db 3.22.0; multiVals=first,"Old animals, 6 h: isoflurane-plus-laparotomy versus source-labelled control"
treatment_6h,6 h: isoflurane plus laparotomy minus source-labelled control,ENSMUSG00000000154,Slc22a18,1.3648173501396466,1.6907068727511652,1.153684336274231,-0.5704728758743234,3.9518866213766537,1.4654848120857937,0.1427886931046473,NA,More positive in combined exposure,"26,317 Ensembl features with >=10 total counts across 15 old 6 h animals",org.Mm.eg.db 3.22.0; multiVals=first,"Old animals, 6 h: isoflurane-plus-laparotomy versus source-labelled control"
treatment_6h,6 h: isoflurane plus laparotomy minus source-labelled control,ENSMUSG00000000157,Itgb2l,3.467398947722326,0.6360050659877404,2.1411998539597037,-3.5606695314757006,4.832679663451182,0.2970320891866219,0.7664420104744891,NA,More positive in combined exposure,"26,317 Ensembl features with >=10 total counts across 15 old 6 h animals",org.Mm.eg.db 3.22.0; multiVals=first,"Old animals, 6 h: isoflurane-plus-laparotomy versus source-labelled control"
treatment_6h,6 h: isoflurane plus laparotomy minus source-labelled control,ENSMUSG00000000159,Igsf5,0.7203690029331847,2.038011103528578,1.943448772458523,-1.771078496288704,5.847100703345861,1.0486569712616767,0.29433602479008697,NA,More positive in combined exposure,"26,317 Ensembl features with >=10 total counts across 15 old 6 h animals",org.Mm.eg.db 3.22.0; multiVals=first,"Old animals, 6 h: isoflurane-plus-laparotomy versus source-labelled control"
treatment_6h,6 h: isoflurane plus laparotomy minus source-labelled control,ENSMUSG00000000167,Pih1d2,2.6637781738855852,0.9849524177162507,0.7614464204907528,-0.5074551426025662,2.477359978035068,1.293528200029423,0.19582843723652663,NA,More positive in combined exposure,"26,317 Ensembl features with >=10 total counts across 15 old 6 h animals",org.Mm.eg.db 3.22.0; multiVals=first,"Old animals, 6 h: isoflurane-plus-laparotomy versus source-labelled control"
treatment_6h,6 h: isoflurane plus laparotomy minus source-labelled control,ENSMUSG00000000168,Dlat,20.260859110383787,-0.035861877329018424,0.5153107939709128,-1.0458524743567472,0.9741287196987103,-0.06959271520914945,0.9445178353047616,0.9933716992952442,More positive in source-labelled control,"26,317 Ensembl features with >=10 total counts across 15 old 6 h animals",org.Mm.eg.db 3.22.0; multiVals=first,"Old animals, 6 h: isoflurane-plus-laparotomy versus source-labelled control"
treatment_6h,6 h: isoflurane plus laparotomy minus source-labelled control,ENSMUSG00000000171,Sdhd,31.044028030655408,0.2693969707379137,0.27535863065723437,-0.2702960281825323,0.8090899696583597,0.9783494713599816,0.32790150982812893,0.8108705923377031,More positive in combined exposure,"26,317 Ensembl features with >=10 total counts across 15 old 6 h animals",org.Mm.eg.db 3.22.0; multiVals=first,"Old animals, 6 h: isoflurane-plus-laparotomy versus source-labelled control"
treatment_6h,6 h: isoflurane plus laparotomy minus source-labelled control,ENSMUSG00000000182,Fgf23,0.6863861759460089,-0.5929542317413055,1.3300364891609233,-3.1997778486208124,2.0138693851382015,-0.44581801820744105,0.6557287053007942,NA,More positive in source-labelled control,"26,317 Ensembl features with >=10 total counts across 15 old 6 h animals",org.Mm.eg.db 3.22.0; multiVals=first,"Old animals, 6 h: isoflurane-plus-laparotomy versus source-labelled control"
treatment_6h,6 h: isoflurane plus laparotomy minus source-labelled control,ENSMUSG00000000183,Fgf6,1.3308861827902423,-0.2730789094930033,1.1279147284843567,-2.483751154954615,1.9375933359686088,-0.2421095341666076,0.8086952907477803,NA,More positive in source-labelled control,"26,317 Ensembl features with >=10 total counts across 15 old 6 h animals",org.Mm.eg.db 3.22.0; multiVals=first,"Old animals, 6 h: isoflurane-plus-laparotomy versus source-labelled control"
treatment_6h,6 h: isoflurane plus laparotomy minus source-labelled control,ENSMUSG00000000184,Ccnd2,1.7749479054394095,-0.3639701889421535,0.8489216596512728,-2.027826067554617,1.29988568967031,-0.42874414241199627,0.6681094326305794,NA,More positive in source-labelled control,"26,317 Ensembl features with >=10 total counts across 15 old 6 h animals",org.Mm.eg.db 3.22.0; multiVals=first,"Old animals, 6 h: isoflurane-plus-laparotomy versus source-labelled control"
treatment_6h,6 h: isoflurane plus laparotomy minus source-labelled control,ENSMUSG00000000194,Gpr107,78.83306649059617,0.6432933805401865,0.3657449419383661,-0.07355353318670399,1.3601402942670768,1.7588579000734117,0.07860164743899097,0.6294665180136585,More positive in combined exposure,"26,317 Ensembl features with >=10 total counts across 15 old 6 h animals",org.Mm.eg.db 3.22.0; multiVals=first,"Old animals, 6 h: isoflurane-plus-laparotomy versus source-labelled control"
treatment_6h,6 h: isoflurane plus laparotomy minus source-labelled control,ENSMUSG00000000197,Nalcn,5.3706990365967044,0.36695189739563794,0.5827475327186433,-0.7752122788124794,1.5091160736037552,0.6296927516513505,0.5288956258189728,NA,More positive in combined exposure,"26,317 Ensembl features with >=10 total counts across 15 old 6 h animals",org.Mm.eg.db 3.22.0; multiVals=first,"Old animals, 6 h: isoflurane-plus-laparotomy versus source-labelled control"
treatment_6h,6 h: isoflurane plus laparotomy minus source-labelled control,ENSMUSG00000000202,Btbd17,2.3271576550216246,-1.2295022535224682,1.0355974105127839,-3.2592358806104658,0.8002313735655291,-1.1872395981693995,0.23513312567344746,NA,More positive in source-labelled control,"26,317 Ensembl features with >=10 total counts across 15 old 6 h animals",org.Mm.eg.db 3.22.0; multiVals=first,"Old animals, 6 h: isoflurane-plus-laparotomy versus source-labelled control"
treatment_6h,6 h: isoflurane plus laparotomy minus source-labelled control,ENSMUSG00000000204,Slfn4,2.2992134252517866,0.6483335463446995,0.6881143419687045,-0.7003457811594394,1.9970128738488384,0.9421886840634777,0.34609604638002794,NA,More positive in combined exposure,"26,317 Ensembl features with >=10 total counts across 15 old 6 h animals",org.Mm.eg.db 3.22.0; multiVals=first,"Old animals, 6 h: isoflurane-plus-laparotomy versus source-labelled control"
treatment_6h,6 h: isoflurane plus laparotomy minus source-labelled control,ENSMUSG00000000214,Th,2.3998228186976416,1.121331889806927,0.7608786493644648,-0.3699628595529034,2.6126266391667574,1.473732888606529,0.14055352403308444,NA,More positive in combined exposure,"26,317 Ensembl features with >=10 total counts across 15 old 6 h animals",org.Mm.eg.db 3.22.0; multiVals=first,"Old animals, 6 h: isoflurane-plus-laparotomy versus source-labelled control"
treatment_6h,6 h: isoflurane plus laparotomy minus source-labelled control,ENSMUSG00000000216,Scnn1g,0.8201024457366908,-1.4483486904085887,1.5287427224415346,-4.444629368021708,1.5479319872045303,-0.9474116665592038,0.34342904853345907,NA,More positive in source-labelled control,"26,317 Ensembl features with >=10 total counts across 15 old 6 h animals",org.Mm.eg.db 3.22.0; multiVals=first,"Old animals, 6 h: isoflurane-plus-laparotomy versus source-labelled control"
treatment_6h,6 h: isoflurane plus laparotomy minus source-labelled control,ENSMUSG00000000223,Drp2,2.807234323791066,1.317984302568114,0.6495724287752549,0.044845736818405424,2.5911228683178225,2.0290028396881397,0.042458001080100276,NA,More positive in combined exposure,"26,317 Ensembl features with >=10 total counts across 15 old 6 h animals",org.Mm.eg.db 3.22.0; multiVals=first,"Old animals, 6 h: isoflurane-plus-laparotomy versus source-labelled control"
treatment_6h,6 h: isoflurane plus laparotomy minus source-labelled control,ENSMUSG00000000244,Tspan32,14.300216584238035,-0.9096315025059278,0.3387618364101465,-1.5735925012064644,-0.24567050380539135,-2.6851652244694315,0.0072493959042140505,0.2872158286010677,More positive in source-labelled control,"26,317 Ensembl features with >=10 total counts across 15 old 6 h animals",org.Mm.eg.db 3.22.0; multiVals=first,"Old animals, 6 h: isoflurane-plus-laparotomy versus source-labelled control"
treatment_6h,6 h: isoflurane plus laparotomy minus source-labelled control,ENSMUSG00000000248,Clec2g,5.398794352892826,-0.020699581228169065,0.7802817796267876,-1.5500237670894916,1.5086246046331533,-0.026528341130905006,0.9788359285964285,NA,More positive in source-labelled control,"26,317 Ensembl features with >=10 total counts across 15 old 6 h animals",org.Mm.eg.db 3.22.0; multiVals=first,"Old animals, 6 h: isoflurane-plus-laparotomy versus source-labelled control"
treatment_6h,6 h: isoflurane plus laparotomy minus source-labelled control,ENSMUSG00000000253,Gmpr,40.195071907971844,-0.44811370161090014,0.23500942968188437,-0.9087237198146918,0.012496316592891465,-1.9067903029145679,0.056547747569259565,0.5740915581735776,More positive in source-labelled control,"26,317 Ensembl features with >=10 total counts across 15 old 6 h animals",org.Mm.eg.db 3.22.0; multiVals=first,"Old animals, 6 h: isoflurane-plus-laparotomy versus source-labelled control"
treatment_6h,6 h: isoflurane plus laparotomy minus source-labelled control,ENSMUSG00000000266,Mid2,2.1672869547893794,0.14949100012363284,0.8800004306324504,-1.5752781502957074,1.8742601505429732,0.1698760533744224,0.865107614016592,NA,More positive in combined exposure,"26,317 Ensembl features with >=10 total counts across 15 old 6 h animals",org.Mm.eg.db 3.22.0; multiVals=first,"Old animals, 6 h: isoflurane-plus-laparotomy versus source-labelled control"
treatment_6h,6 h: isoflurane plus laparotomy minus source-labelled control,ENSMUSG00000000275,Trim25,26.836604201135238,0.006995903826483136,0.31788689556441596,-0.6160509626370173,0.6300427702899837,0.022007525079200695,0.9824419528474878,0.9976397056561787,More positive in combined exposure,"26,317 Ensembl features with >=10 total counts across 15 old 6 h animals",org.Mm.eg.db 3.22.0; multiVals=first,"Old animals, 6 h: isoflurane-plus-laparotomy versus source-labelled control"
treatment_6h,6 h: isoflurane plus laparotomy minus source-labelled control,ENSMUSG00000000276,Dgke,24.849220338625095,-0.05663245150995703,0.24621849847282132,-0.5392118408442169,0.4259469378243029,-0.2300089224051879,0.8180848365041719,0.96724719657228,More positive in source-labelled control,"26,317 Ensembl features with >=10 total counts across 15 old 6 h animals",org.Mm.eg.db 3.22.0; multiVals=first,"Old animals, 6 h: isoflurane-plus-laparotomy versus source-labelled control"
treatment_6h,6 h: isoflurane plus laparotomy minus source-labelled control,ENSMUSG00000000278,Scpep1,61.74123829660875,-0.1403928240017811,0.2008720546988163,-0.5340948167120206,0.25330916870845843,-0.6989166522555037,0.48460412009954046,0.8717472751257904,More positive in source-labelled control,"26,317 Ensembl features with >=10 total counts across 15 old 6 h animals",org.Mm.eg.db 3.22.0; multiVals=first,"Old animals, 6 h: isoflurane-plus-laparotomy versus source-labelled control"
treatment_6h,6 h: isoflurane plus laparotomy minus source-labelled control,ENSMUSG00000000282,Mnt,14.057837341035375,-0.029786224735641006,0.3485330054825515,-0.7128983629049429,0.653325913433661,-0.0854617045361352,0.9318943394021287,0.9911664912543872,More positive in source-labelled control,"26,317 Ensembl features with >=10 total counts across 15 old 6 h animals",org.Mm.eg.db 3.22.0; multiVals=first,"Old animals, 6 h: isoflurane-plus-laparotomy versus source-labelled control"
treatment_6h,6 h: isoflurane plus laparotomy minus source-labelled control,ENSMUSG00000000290,Itgb2,253.74341551340365,-0.35060942667805983,0.20426523500823732,-0.750961930587815,0.04974307723169541,-1.7164419910413093,0.08608117661879953,0.6429139756413024,More positive in source-labelled control,"26,317 Ensembl features with >=10 total counts across 15 old 6 h animals",org.Mm.eg.db 3.22.0; multiVals=first,"Old animals, 6 h: isoflurane-plus-laparotomy versus source-labelled control"
treatment_6h,6 h: isoflurane plus laparotomy minus source-labelled control,ENSMUSG00000000295,Hddc2,9.902718252007135,0.5189351462695306,0.38145587607257353,-0.2287046325238874,1.2665749250629488,1.3604067437954503,0.17370124558805056,0.7261709282344236,More positive in combined exposure,"26,317 Ensembl features with >=10 total counts across 15 old 6 h animals",org.Mm.eg.db 3.22.0; multiVals=first,"Old animals, 6 h: isoflurane-plus-laparotomy versus source-labelled control"
treatment_6h,6 h: isoflurane plus laparotomy minus source-labelled control,ENSMUSG00000000301,Pemt,1.360364497420835,1.0617336106784925,1.2501912047943828,-1.3885961245072358,3.5120633458642208,0.8492569829373534,0.39573831171000745,NA,More positive in combined exposure,"26,317 Ensembl features with >=10 total counts across 15 old 6 h animals",org.Mm.eg.db 3.22.0; multiVals=first,"Old animals, 6 h: isoflurane-plus-laparotomy versus source-labelled control"
treatment_6h,6 h: isoflurane plus laparotomy minus source-labelled control,ENSMUSG00000000303,Cdh1,2.861319321890472,-0.08663573220354617,0.9390083250646218,-1.9270582305134842,1.7537867661063917,-0.09226300756980399,0.9264890786513873,NA,More positive in source-labelled control,"26,317 Ensembl features with >=10 total counts across 15 old 6 h animals",org.Mm.eg.db 3.22.0; multiVals=first,"Old animals, 6 h: isoflurane-plus-laparotomy versus source-labelled control"
treatment_6h,6 h: isoflurane plus laparotomy minus source-labelled control,ENSMUSG00000000305,Cdh4,5.390158813421253,-0.445254426650813,1.1171545887562775,-2.6348371857767714,1.7443283324751453,-0.398561158081544,0.6902165864692811,NA,More positive in source-labelled control,"26,317 Ensembl features with >=10 total counts across 15 old 6 h animals",org.Mm.eg.db 3.22.0; multiVals=first,"Old animals, 6 h: isoflurane-plus-laparotomy versus source-labelled control"
treatment_6h,6 h: isoflurane plus laparotomy minus source-labelled control,ENSMUSG00000000308,Ckmt1,0.7225539370053895,1.9588820310361346,1.6220384725614063,-1.2202549567225813,5.13801901879485,1.2076668119608835,0.22717544867504116,NA,More positive in combined exposure,"26,317 Ensembl features with >=10 total counts across 15 old 6 h animals",org.Mm.eg.db 3.22.0; multiVals=first,"Old animals, 6 h: isoflurane-plus-laparotomy versus source-labelled control"
treatment_6h,6 h: isoflurane plus laparotomy minus source-labelled control,ENSMUSG00000000317,Bcl6b,2.6019525555493326,0.057315006243325674,0.7958267841492929,-1.5024768286216195,1.6171068411082707,0.07201944868517228,0.9425864302280168,NA,More positive in combined exposure,"26,317 Ensembl features with >=10 total counts across 15 old 6 h animals",org.Mm.eg.db 3.22.0; multiVals=first,"Old animals, 6 h: isoflurane-plus-laparotomy versus source-labelled control"
treatment_6h,6 h: isoflurane plus laparotomy minus source-labelled control,ENSMUSG00000000318,Clec10a,1.947274948046676,-0.2469775279787371,1.1849758444797844,-2.56948750570905,2.075532449751576,-0.2084241034357646,0.834897837737216,NA,More positive in source-labelled control,"26,317 Ensembl features with >=10 total counts across 15 old 6 h animals",org.Mm.eg.db 3.22.0; multiVals=first,"Old animals, 6 h: isoflurane-plus-laparotomy versus source-labelled control"
treatment_6h,6 h: isoflurane plus laparotomy minus source-labelled control,ENSMUSG00000000320,Alox12,12.452937082508049,0.11438360267904145,0.3305474602230784,-0.5334775145393781,0.762244719897461,0.34604290289160516,0.729310472334419,0.9460039007858947,More positive in combined exposure,"26,317 Ensembl features with >=10 total counts across 15 old 6 h animals",org.Mm.eg.db 3.22.0; multiVals=first,"Old animals, 6 h: isoflurane-plus-laparotomy versus source-labelled control"
treatment_6h,6 h: isoflurane plus laparotomy minus source-labelled control,ENSMUSG00000000325,NA,40.08888800142329,-0.4962144215459092,0.2576956580914057,-1.001288630377412,0.008859787285593557,-1.9255831674505743,0.054156442161762956,0.5662015342872129,More positive in source-labelled control,"26,317 Ensembl features with >=10 total counts across 15 old 6 h animals",org.Mm.eg.db 3.22.0; multiVals=first,"Old animals, 6 h: isoflurane-plus-laparotomy versus source-labelled control"
treatment_6h,6 h: isoflurane plus laparotomy minus source-labelled control,ENSMUSG00000000326,Comt,233.9232026566092,-0.38932680051398183,0.20346259533634967,-0.7881061595742742,0.009452558546310552,-1.9135055260175704,0.055683366754614105,0.5725266091753669,More positive in source-labelled control,"26,317 Ensembl features with >=10 total counts across 15 old 6 h animals",org.Mm.eg.db 3.22.0; multiVals=first,"Old animals, 6 h: isoflurane-plus-laparotomy versus source-labelled control"
treatment_6h,6 h: isoflurane plus laparotomy minus source-labelled control,ENSMUSG00000000339,Rtca,14.97606270557907,-0.24658398324177652,0.3737466588540112,-0.9791139739378164,0.4859460074542633,-0.659762374860706,0.5094063319117423,0.8820089732092722,More positive in source-labelled control,"26,317 Ensembl features with >=10 total counts across 15 old 6 h animals",org.Mm.eg.db 3.22.0; multiVals=first,"Old animals, 6 h: isoflurane-plus-laparotomy versus source-labelled control"
treatment_6h,6 h: isoflurane plus laparotomy minus source-labelled control,ENSMUSG00000000340,Dbt,12.0338966828793,0.5869226832356323,0.29851506343363193,0.0018439100630243122,1.1720014564082404,1.9661409259707971,0.04928233403810508,0.5551789580181601,More positive in combined exposure,"26,317 Ensembl features with >=10 total counts across 15 old 6 h animals",org.Mm.eg.db 3.22.0; multiVals=first,"Old animals, 6 h: isoflurane-plus-laparotomy versus source-labelled control"
treatment_6h,6 h: isoflurane plus laparotomy minus source-labelled control,ENSMUSG00000000346,Dazap2,147.26242780829932,-0.09430303906478571,0.16178767678148173,-0.4114010586988969,0.2227949805693255,-0.5828814712022595,0.5599730947290666,0.9003872224277645,More positive in source-labelled control,"26,317 Ensembl features with >=10 total counts across 15 old 6 h animals",org.Mm.eg.db 3.22.0; multiVals=first,"Old animals, 6 h: isoflurane-plus-laparotomy versus source-labelled control"
treatment_6h,6 h: isoflurane plus laparotomy minus source-labelled control,ENSMUSG00000000355,Mcts1,12.4943969995669,-0.11048474755148387,0.33825167142713447,-0.7734458412591433,0.5524763461561756,-0.3266347423660382,0.7439441629900907,0.9510973401501365,More positive in source-labelled control,"26,317 Ensembl features with >=10 total counts across 15 old 6 h animals",org.Mm.eg.db 3.22.0; multiVals=first,"Old animals, 6 h: isoflurane-plus-laparotomy versus source-labelled control"
treatment_6h,6 h: isoflurane plus laparotomy minus source-labelled control,ENSMUSG00000000359,Rem1,0.4377153053279008,2.324761762458894,3.0283642925825967,-3.610723183070112,8.2602467079879,0.7676625193847901,0.44268770896571874,NA,More positive in combined exposure,"26,317 Ensembl features with >=10 total counts across 15 old 6 h animals",org.Mm.eg.db 3.22.0; multiVals=first,"Old animals, 6 h: isoflurane-plus-laparotomy versus source-labelled control"
treatment_6h,6 h: isoflurane plus laparotomy minus source-labelled control,ENSMUSG00000000365,Rnf17,5.335765675083194,0.2074665751456995,0.5147037470353018,-0.8013342317513064,1.2162673820427052,0.40307958964882,0.6868896750145659,NA,More positive in combined exposure,"26,317 Ensembl features with >=10 total counts across 15 old 6 h animals",org.Mm.eg.db 3.22.0; multiVals=first,"Old animals, 6 h: isoflurane-plus-laparotomy versus source-labelled control"
treatment_6h,6 h: isoflurane plus laparotomy minus source-labelled control,ENSMUSG00000000374,Trappc10,20.33916194362156,0.42175737634492355,0.4305348157226848,-0.4220753565621274,1.2655901092519746,0.9796127071325749,0.32727733004578424,0.8108705923377031,More positive in combined exposure,"26,317 Ensembl features with >=10 total counts across 15 old 6 h animals",org.Mm.eg.db 3.22.0; multiVals=first,"Old animals, 6 h: isoflurane-plus-laparotomy versus source-labelled control"
treatment_6h,6 h: isoflurane plus laparotomy minus source-labelled control,ENSMUSG00000000378,Ccm2,36.894765729228126,-0.1919488988286702,0.3153324027160553,-0.8099890513106186,0.42609125365327827,-0.6087192346087973,0.5427105554390426,0.8942901065220202,More positive in source-labelled control,"26,317 Ensembl features with >=10 total counts across 15 old 6 h animals",org.Mm.eg.db 3.22.0; multiVals=first,"Old animals, 6 h: isoflurane-plus-laparotomy versus source-labelled control"
treatment_6h,6 h: isoflurane plus laparotomy minus source-labelled control,ENSMUSG00000000384,Tbrg4,31.149988339979874,-0.25784708544480794,0.2778428067390671,-0.8024089800169019,0.286714809127286,-0.9280322512972672,0.35339084034794266,0.8201183527810284,More positive in source-labelled control,"26,317 Ensembl features with >=10 total counts across 15 old 6 h animals",org.Mm.eg.db 3.22.0; multiVals=first,"Old animals, 6 h: isoflurane-plus-laparotomy versus source-labelled control"
treatment_6h,6 h: isoflurane plus laparotomy minus source-labelled control,ENSMUSG00000000385,Tmprss2,2.9340525018258448,-3.280080694546427,1.1574062816098116,-5.5485553219820805,-1.0116060671107734,-2.833992476681769,0.004597041423798895,NA,More positive in source-labelled control,"26,317 Ensembl features with >=10 total counts across 15 old 6 h animals",org.Mm.eg.db 3.22.0; multiVals=first,"Old animals, 6 h: isoflurane-plus-laparotomy versus source-labelled control"
treatment_6h,6 h: isoflurane plus laparotomy minus source-labelled control,ENSMUSG00000000386,Mx1,16.250992962291612,-0.9061491429994939,0.3597120070861888,-1.6111717216950403,-0.20112656430394737,-2.519096180134949,0.011765651305666234,0.3436324911319934,More positive in source-labelled control,"26,317 Ensembl features with >=10 total counts across 15 old 6 h animals",org.Mm.eg.db 3.22.0; multiVals=first,"Old animals, 6 h: isoflurane-plus-laparotomy versus source-labelled control"
treatment_6h,6 h: isoflurane plus laparotomy minus source-labelled control,ENSMUSG00000000392,Fap,3.893410105911001,0.1009924939452857,0.6024747550473128,-1.0798363275420382,1.2818213154326097,0.1676294203187894,0.8668748246243491,NA,More positive in combined exposure,"26,317 Ensembl features with >=10 total counts across 15 old 6 h animals",org.Mm.eg.db 3.22.0; multiVals=first,"Old animals, 6 h: isoflurane-plus-laparotomy versus source-labelled control"
