estimand,contrast,ensembl,symbol,baseMean,log2FoldChange,lfcSE,ci95_low,ci95_high,stat,pvalue,padj,direction,feature_universe,symbol_mapping,estimand_note
time_by_treatment,(48 h exposure − 48 h control) − (6 h exposure − 6 h control),ENSMUSG00000000001,Gnai3,34.325174243913935,0.5347580799466825,0.31261344718709844,-0.0779530176229446,1.1474691775163095,1.7106048532411051,0.08715408246428533,0.5742785201436286,Treatment contrast more positive in deposited 48 h experiment,"30,280 shared Ensembl features with >=10 total counts across all 32 old animals",org.Mm.eg.db 3.22.0; multiVals=first,Positive interaction = treatment contrast more positive in the deposited 48 h than 6 h experiment; not within-animal change
time_by_treatment,(48 h exposure − 48 h control) − (6 h exposure − 6 h control),ENSMUSG00000000028,Cdc45,4.53853746869394,1.2046040750209486,0.8423790339727336,-0.4464284928972515,2.8556366429391487,1.4300024412287777,0.15271631841982414,NA,Treatment contrast more positive in deposited 48 h experiment,"30,280 shared Ensembl features with >=10 total counts across all 32 old animals",org.Mm.eg.db 3.22.0; multiVals=first,Positive interaction = treatment contrast more positive in the deposited 48 h than 6 h experiment; not within-animal change
time_by_treatment,(48 h exposure − 48 h control) − (6 h exposure − 6 h control),ENSMUSG00000000031,H19,0.4282929673050978,-2.1006003262380326,2.671873114057406,-7.3373754010514265,3.136174748575361,-0.7861901507172023,0.43175609542672894,NA,Treatment contrast more positive in deposited 6 h experiment,"30,280 shared Ensembl features with >=10 total counts across all 32 old animals",org.Mm.eg.db 3.22.0; multiVals=first,Positive interaction = treatment contrast more positive in the deposited 48 h than 6 h experiment; not within-animal change
time_by_treatment,(48 h exposure − 48 h control) − (6 h exposure − 6 h control),ENSMUSG00000000037,Scml2,0.5082774777123089,-1.364750017030084,2.312857959570421,-5.897868319144904,3.1683682850847363,-0.5900708304990618,0.5551431638627653,NA,Treatment contrast more positive in deposited 6 h experiment,"30,280 shared Ensembl features with >=10 total counts across all 32 old animals",org.Mm.eg.db 3.22.0; multiVals=first,Positive interaction = treatment contrast more positive in the deposited 48 h than 6 h experiment; not within-animal change
time_by_treatment,(48 h exposure − 48 h control) − (6 h exposure − 6 h control),ENSMUSG00000000056,Narf,50.828684598942615,-0.18594411501365338,0.590232621498109,-1.342778795650608,0.9708905656233013,-0.31503530682817255,0.7527348467601002,0.9422754541689577,Treatment contrast more positive in deposited 6 h experiment,"30,280 shared Ensembl features with >=10 total counts across all 32 old animals",org.Mm.eg.db 3.22.0; multiVals=first,Positive interaction = treatment contrast more positive in the deposited 48 h than 6 h experiment; not within-animal change
time_by_treatment,(48 h exposure − 48 h control) − (6 h exposure − 6 h control),ENSMUSG00000000058,Cav2,1.3325914271156967,2.248635850968122,1.5631472094051473,-0.8150763820002558,5.3123480839365,1.4385310848770514,0.15028342412438506,NA,Treatment contrast more positive in deposited 48 h experiment,"30,280 shared Ensembl features with >=10 total counts across all 32 old animals",org.Mm.eg.db 3.22.0; multiVals=first,Positive interaction = treatment contrast more positive in the deposited 48 h than 6 h experiment; not within-animal change
time_by_treatment,(48 h exposure − 48 h control) − (6 h exposure − 6 h control),ENSMUSG00000000078,Klf6,188.8341762505328,-0.22881227375559823,0.47829106442017005,-1.1662455341464582,0.7086209866352616,-0.47839545995488386,0.632368764375272,0.9108898098122824,Treatment contrast more positive in deposited 6 h experiment,"30,280 shared Ensembl features with >=10 total counts across all 32 old animals",org.Mm.eg.db 3.22.0; multiVals=first,Positive interaction = treatment contrast more positive in the deposited 48 h than 6 h experiment; not within-animal change
time_by_treatment,(48 h exposure − 48 h control) − (6 h exposure − 6 h control),ENSMUSG00000000085,Scmh1,32.42073832215578,-0.09501006674251833,0.3846646920831092,-0.8489390093496018,0.6589188758645651,-0.24699450897872063,0.80491247364928,0.9524733726417127,Treatment contrast more positive in deposited 6 h experiment,"30,280 shared Ensembl features with >=10 total counts across all 32 old animals",org.Mm.eg.db 3.22.0; multiVals=first,Positive interaction = treatment contrast more positive in the deposited 48 h than 6 h experiment; not within-animal change
time_by_treatment,(48 h exposure − 48 h control) − (6 h exposure − 6 h control),ENSMUSG00000000088,Cox5a,21.878532764925886,0.2968252475929945,0.33346504159503765,-0.35675422403643015,0.9504047192224192,0.8901240327118344,0.37339928978991377,0.8040891623153692,Treatment contrast more positive in deposited 48 h experiment,"30,280 shared Ensembl features with >=10 total counts across all 32 old animals",org.Mm.eg.db 3.22.0; multiVals=first,Positive interaction = treatment contrast more positive in the deposited 48 h than 6 h experiment; not within-animal change
time_by_treatment,(48 h exposure − 48 h control) − (6 h exposure − 6 h control),ENSMUSG00000000093,Tbx2,0.4011414286984663,-0.15297175366599944,2.2854908178746776,-4.6324514436973585,4.326507936365359,-0.06693168595105135,0.9466360878480642,NA,Treatment contrast more positive in deposited 6 h experiment,"30,280 shared Ensembl features with >=10 total counts across all 32 old animals",org.Mm.eg.db 3.22.0; multiVals=first,Positive interaction = treatment contrast more positive in the deposited 48 h than 6 h experiment; not within-animal change
time_by_treatment,(48 h exposure − 48 h control) − (6 h exposure − 6 h control),ENSMUSG00000000094,Tbx4,1.0006378802208988,-1.815540064120793,1.4645522614388102,-4.68600975001755,1.0549296217759636,-1.239655362204121,0.21510289414210002,NA,Treatment contrast more positive in deposited 6 h experiment,"30,280 shared Ensembl features with >=10 total counts across all 32 old animals",org.Mm.eg.db 3.22.0; multiVals=first,Positive interaction = treatment contrast more positive in the deposited 48 h than 6 h experiment; not within-animal change
time_by_treatment,(48 h exposure − 48 h control) − (6 h exposure − 6 h control),ENSMUSG00000000103,Zfy2,0.8498476885213603,-0.7442596093954345,1.641152755180516,-3.9608599026779254,2.4723406838870563,-0.45349807142941473,0.650190131753968,NA,Treatment contrast more positive in deposited 6 h experiment,"30,280 shared Ensembl features with >=10 total counts across all 32 old animals",org.Mm.eg.db 3.22.0; multiVals=first,Positive interaction = treatment contrast more positive in the deposited 48 h than 6 h experiment; not within-animal change
time_by_treatment,(48 h exposure − 48 h control) − (6 h exposure − 6 h control),ENSMUSG00000000120,Ngfr,0.8954852443371965,-1.7109699499634636,1.4432316560943128,-4.5396520172564125,1.1177121173294855,-1.1855130413323296,0.23581466145142402,NA,Treatment contrast more positive in deposited 6 h experiment,"30,280 shared Ensembl features with >=10 total counts across all 32 old animals",org.Mm.eg.db 3.22.0; multiVals=first,Positive interaction = treatment contrast more positive in the deposited 48 h than 6 h experiment; not within-animal change
time_by_treatment,(48 h exposure − 48 h control) − (6 h exposure − 6 h control),ENSMUSG00000000125,Wnt3,0.38204830743280127,-0.3893547349544671,1.9290753437737884,-4.1702729322153145,3.3915634623063804,-0.2018349030332765,0.840045794361919,NA,Treatment contrast more positive in deposited 6 h experiment,"30,280 shared Ensembl features with >=10 total counts across all 32 old animals",org.Mm.eg.db 3.22.0; multiVals=first,Positive interaction = treatment contrast more positive in the deposited 48 h than 6 h experiment; not within-animal change
time_by_treatment,(48 h exposure − 48 h control) − (6 h exposure − 6 h control),ENSMUSG00000000126,Wnt9a,0.4635199812692531,-1.455705379422473,2.2512290711985283,-5.8680332799211445,2.9566225210761985,-0.6466269461630008,0.5178734140340382,NA,Treatment contrast more positive in deposited 6 h experiment,"30,280 shared Ensembl features with >=10 total counts across all 32 old animals",org.Mm.eg.db 3.22.0; multiVals=first,Positive interaction = treatment contrast more positive in the deposited 48 h than 6 h experiment; not within-animal change
time_by_treatment,(48 h exposure − 48 h control) − (6 h exposure − 6 h control),ENSMUSG00000000127,Fer,18.564666541392874,0.0797264515409298,0.3948453910848866,-0.6941562944470802,0.8536091975289398,0.20191815161339863,0.839980711409061,NA,Treatment contrast more positive in deposited 48 h experiment,"30,280 shared Ensembl features with >=10 total counts across all 32 old animals",org.Mm.eg.db 3.22.0; multiVals=first,Positive interaction = treatment contrast more positive in the deposited 48 h than 6 h experiment; not within-animal change
time_by_treatment,(48 h exposure − 48 h control) − (6 h exposure − 6 h control),ENSMUSG00000000131,Xpo6,65.69694654395099,0.3784095142262871,0.47675485918034216,-0.5560128392216483,1.3128318676742226,0.7937192604116617,0.4273588850206234,0.8298021248938825,Treatment contrast more positive in deposited 48 h experiment,"30,280 shared Ensembl features with >=10 total counts across all 32 old animals",org.Mm.eg.db 3.22.0; multiVals=first,Positive interaction = treatment contrast more positive in the deposited 48 h than 6 h experiment; not within-animal change
time_by_treatment,(48 h exposure − 48 h control) − (6 h exposure − 6 h control),ENSMUSG00000000134,Tfe3,141.85745587424776,0.42019207967957756,0.4298434201539816,-0.4222855428137445,1.2626697021728996,0.9775468460795639,0.3282984975294243,0.7780829010419164,Treatment contrast more positive in deposited 48 h experiment,"30,280 shared Ensembl features with >=10 total counts across all 32 old animals",org.Mm.eg.db 3.22.0; multiVals=first,Positive interaction = treatment contrast more positive in the deposited 48 h than 6 h experiment; not within-animal change
time_by_treatment,(48 h exposure − 48 h control) − (6 h exposure − 6 h control),ENSMUSG00000000148,Brat1,35.6300675039225,0.5729850721238017,0.2914621257919032,0.0017298027141887662,1.1442403415334146,1.9658988987574286,0.049310290312986546,0.5283213453226667,Treatment contrast more positive in deposited 48 h experiment,"30,280 shared Ensembl features with >=10 total counts across all 32 old animals",org.Mm.eg.db 3.22.0; multiVals=first,Positive interaction = treatment contrast more positive in the deposited 48 h than 6 h experiment; not within-animal change
time_by_treatment,(48 h exposure − 48 h control) − (6 h exposure − 6 h control),ENSMUSG00000000149,Gna12,65.6140646927591,0.049285247940216236,0.2235440904528099,-0.38885311830405517,0.4874236141844876,0.2204721575971177,0.8255034539288033,0.9594871682743539,Treatment contrast more positive in deposited 48 h experiment,"30,280 shared Ensembl features with >=10 total counts across all 32 old animals",org.Mm.eg.db 3.22.0; multiVals=first,Positive interaction = treatment contrast more positive in the deposited 48 h than 6 h experiment; not within-animal change
time_by_treatment,(48 h exposure − 48 h control) − (6 h exposure − 6 h control),ENSMUSG00000000154,Slc22a18,0.7783249340658386,-1.5570769309176764,1.9340340934179348,-5.347714098889401,2.233560237054049,-0.8050928038015719,0.42076612814847786,NA,Treatment contrast more positive in deposited 6 h experiment,"30,280 shared Ensembl features with >=10 total counts across all 32 old animals",org.Mm.eg.db 3.22.0; multiVals=first,Positive interaction = treatment contrast more positive in the deposited 48 h than 6 h experiment; not within-animal change
time_by_treatment,(48 h exposure − 48 h control) − (6 h exposure − 6 h control),ENSMUSG00000000157,Itgb2l,1.8949310000294464,-2.362358954188435,2.2747894169980776,-6.8208642839175315,2.096146375540662,-1.0384956675708112,0.2990393512376788,NA,Treatment contrast more positive in deposited 6 h experiment,"30,280 shared Ensembl features with >=10 total counts across all 32 old animals",org.Mm.eg.db 3.22.0; multiVals=first,Positive interaction = treatment contrast more positive in the deposited 48 h than 6 h experiment; not within-animal change
time_by_treatment,(48 h exposure − 48 h control) − (6 h exposure − 6 h control),ENSMUSG00000000159,Igsf5,0.5795552857636135,-4.49539194196731,3.4642316879902206,-11.285161284530538,2.294377400595918,-1.2976591483623656,0.19440448731243332,NA,Treatment contrast more positive in deposited 6 h experiment,"30,280 shared Ensembl features with >=10 total counts across all 32 old animals",org.Mm.eg.db 3.22.0; multiVals=first,Positive interaction = treatment contrast more positive in the deposited 48 h than 6 h experiment; not within-animal change
time_by_treatment,(48 h exposure − 48 h control) − (6 h exposure − 6 h control),ENSMUSG00000000167,Pih1d2,2.2165746131455233,-1.940827283585666,0.944985549725296,-3.79296492695803,-0.08868964021330195,-2.053816890797809,0.039993417513692196,NA,Treatment contrast more positive in deposited 6 h experiment,"30,280 shared Ensembl features with >=10 total counts across all 32 old animals",org.Mm.eg.db 3.22.0; multiVals=first,Positive interaction = treatment contrast more positive in the deposited 48 h than 6 h experiment; not within-animal change
time_by_treatment,(48 h exposure − 48 h control) − (6 h exposure − 6 h control),ENSMUSG00000000168,Dlat,16.628745515794165,-0.06776218406873717,0.6079332453771972,-1.2592894500125946,1.1237650818751201,-0.1114631986061127,0.911249046964802,NA,Treatment contrast more positive in deposited 6 h experiment,"30,280 shared Ensembl features with >=10 total counts across all 32 old animals",org.Mm.eg.db 3.22.0; multiVals=first,Positive interaction = treatment contrast more positive in the deposited 48 h than 6 h experiment; not within-animal change
time_by_treatment,(48 h exposure − 48 h control) − (6 h exposure − 6 h control),ENSMUSG00000000171,Sdhd,27.549219042790025,-0.05136696565003811,0.33430754301205146,-0.7065977097137337,0.6038637784136576,-0.15365182965131713,0.877884267989835,0.9743011630133294,Treatment contrast more positive in deposited 6 h experiment,"30,280 shared Ensembl features with >=10 total counts across all 32 old animals",org.Mm.eg.db 3.22.0; multiVals=first,Positive interaction = treatment contrast more positive in the deposited 48 h than 6 h experiment; not within-animal change
time_by_treatment,(48 h exposure − 48 h control) − (6 h exposure − 6 h control),ENSMUSG00000000182,Fgf23,0.45860215416702804,0.11897991015152767,1.8453539556890635,-3.497847381727558,3.735807202030614,0.06447538684094892,0.9485917047804052,NA,Treatment contrast more positive in deposited 48 h experiment,"30,280 shared Ensembl features with >=10 total counts across all 32 old animals",org.Mm.eg.db 3.22.0; multiVals=first,Positive interaction = treatment contrast more positive in the deposited 48 h than 6 h experiment; not within-animal change
time_by_treatment,(48 h exposure − 48 h control) − (6 h exposure − 6 h control),ENSMUSG00000000183,Fgf6,0.835720618995547,-0.5612758649362385,1.5625490398628097,-3.6238157071449857,2.501263977272509,-0.3592052797175044,0.7194415272090635,NA,Treatment contrast more positive in deposited 6 h experiment,"30,280 shared Ensembl features with >=10 total counts across all 32 old animals",org.Mm.eg.db 3.22.0; multiVals=first,Positive interaction = treatment contrast more positive in the deposited 48 h than 6 h experiment; not within-animal change
time_by_treatment,(48 h exposure − 48 h control) − (6 h exposure − 6 h control),ENSMUSG00000000184,Ccnd2,3.3491069257766477,1.8276921293814872,1.439535141204664,-0.9937449018594342,4.649129160622408,1.2696405089854195,0.2042127128425795,NA,Treatment contrast more positive in deposited 48 h experiment,"30,280 shared Ensembl features with >=10 total counts across all 32 old animals",org.Mm.eg.db 3.22.0; multiVals=first,Positive interaction = treatment contrast more positive in the deposited 48 h than 6 h experiment; not within-animal change
time_by_treatment,(48 h exposure − 48 h control) − (6 h exposure − 6 h control),ENSMUSG00000000194,Gpr107,78.9026000160447,-0.5708116698643035,0.4462108047395673,-1.4453687766664896,0.3037454369378826,-1.2792421514702228,0.2008117966320866,0.6862362242792259,Treatment contrast more positive in deposited 6 h experiment,"30,280 shared Ensembl features with >=10 total counts across all 32 old animals",org.Mm.eg.db 3.22.0; multiVals=first,Positive interaction = treatment contrast more positive in the deposited 48 h than 6 h experiment; not within-animal change
time_by_treatment,(48 h exposure − 48 h control) − (6 h exposure − 6 h control),ENSMUSG00000000197,Nalcn,4.225206944709341,-0.5541459973596364,0.7221965395992173,-1.969625204733557,0.861333210014284,-0.7673063591071201,0.4428993884598639,NA,Treatment contrast more positive in deposited 6 h experiment,"30,280 shared Ensembl features with >=10 total counts across all 32 old animals",org.Mm.eg.db 3.22.0; multiVals=first,Positive interaction = treatment contrast more positive in the deposited 48 h than 6 h experiment; not within-animal change
time_by_treatment,(48 h exposure − 48 h control) − (6 h exposure − 6 h control),ENSMUSG00000000202,Btbd17,1.6157504955092312,1.6159928834228376,1.5653144762035016,-1.451967114415204,4.683952881260879,1.0323758631187332,0.30189607460296525,NA,Treatment contrast more positive in deposited 48 h experiment,"30,280 shared Ensembl features with >=10 total counts across all 32 old animals",org.Mm.eg.db 3.22.0; multiVals=first,Positive interaction = treatment contrast more positive in the deposited 48 h than 6 h experiment; not within-animal change
time_by_treatment,(48 h exposure − 48 h control) − (6 h exposure − 6 h control),ENSMUSG00000000204,Slfn4,1.7775225505043086,-0.8316984337313814,0.9678283097930424,-2.728607064144018,1.0652101966812548,-0.8593450153459857,0.3901501956291467,NA,Treatment contrast more positive in deposited 6 h experiment,"30,280 shared Ensembl features with >=10 total counts across all 32 old animals",org.Mm.eg.db 3.22.0; multiVals=first,Positive interaction = treatment contrast more positive in the deposited 48 h than 6 h experiment; not within-animal change
time_by_treatment,(48 h exposure − 48 h control) − (6 h exposure − 6 h control),ENSMUSG00000000214,Th,1.8575261537164607,-0.2503829354447096,0.995097642550021,-2.2007384759434627,1.6999726050540434,-0.251616449219076,0.8013375429755147,NA,Treatment contrast more positive in deposited 6 h experiment,"30,280 shared Ensembl features with >=10 total counts across all 32 old animals",org.Mm.eg.db 3.22.0; multiVals=first,Positive interaction = treatment contrast more positive in the deposited 48 h than 6 h experiment; not within-animal change
time_by_treatment,(48 h exposure − 48 h control) − (6 h exposure − 6 h control),ENSMUSG00000000216,Scnn1g,0.5518983776096733,1.9479426987935495,1.9878459908968478,-1.948163850176607,5.8440492477637065,0.9799263663855089,0.32712246691656083,NA,Treatment contrast more positive in deposited 48 h experiment,"30,280 shared Ensembl features with >=10 total counts across all 32 old animals",org.Mm.eg.db 3.22.0; multiVals=first,Positive interaction = treatment contrast more positive in the deposited 48 h than 6 h experiment; not within-animal change
time_by_treatment,(48 h exposure − 48 h control) − (6 h exposure − 6 h control),ENSMUSG00000000223,Drp2,1.951625684804935,-0.8999854252429267,0.9658993995052131,-2.793113460962009,0.9931426104761556,-0.9317589654822737,0.35146110556041604,NA,Treatment contrast more positive in deposited 6 h experiment,"30,280 shared Ensembl features with >=10 total counts across all 32 old animals",org.Mm.eg.db 3.22.0; multiVals=first,Positive interaction = treatment contrast more positive in the deposited 48 h than 6 h experiment; not within-animal change
time_by_treatment,(48 h exposure − 48 h control) − (6 h exposure − 6 h control),ENSMUSG00000000244,Tspan32,13.489844595219656,0.9488154064019994,0.4302229940480407,0.10559383274684986,1.7920369800571487,2.2054037546306744,0.027425774813381643,NA,Treatment contrast more positive in deposited 48 h experiment,"30,280 shared Ensembl features with >=10 total counts across all 32 old animals",org.Mm.eg.db 3.22.0; multiVals=first,Positive interaction = treatment contrast more positive in the deposited 48 h than 6 h experiment; not within-animal change
time_by_treatment,(48 h exposure − 48 h control) − (6 h exposure − 6 h control),ENSMUSG00000000247,Lhx2,0.35332580737128183,-1.8294345466703739,3.4993072008893926,-8.687950631255248,5.029081537914501,-0.5227990689715382,0.6011140875811135,NA,Treatment contrast more positive in deposited 6 h experiment,"30,280 shared Ensembl features with >=10 total counts across all 32 old animals",org.Mm.eg.db 3.22.0; multiVals=first,Positive interaction = treatment contrast more positive in the deposited 48 h than 6 h experiment; not within-animal change
time_by_treatment,(48 h exposure − 48 h control) − (6 h exposure − 6 h control),ENSMUSG00000000248,Clec2g,3.354341559708497,-0.6526288039563609,1.097234258226933,-2.8031684326846706,1.4979108247719486,-0.5947944106402322,0.551980904198805,NA,Treatment contrast more positive in deposited 6 h experiment,"30,280 shared Ensembl features with >=10 total counts across all 32 old animals",org.Mm.eg.db 3.22.0; multiVals=first,Positive interaction = treatment contrast more positive in the deposited 48 h than 6 h experiment; not within-animal change
time_by_treatment,(48 h exposure − 48 h control) − (6 h exposure − 6 h control),ENSMUSG00000000253,Gmpr,38.86596645870748,0.42480274742172447,0.2750194027915694,-0.11422537709946573,0.9638308719429147,1.5446282811677556,0.1224362014109572,0.6187062739924961,Treatment contrast more positive in deposited 48 h experiment,"30,280 shared Ensembl features with >=10 total counts across all 32 old animals",org.Mm.eg.db 3.22.0; multiVals=first,Positive interaction = treatment contrast more positive in the deposited 48 h than 6 h experiment; not within-animal change
time_by_treatment,(48 h exposure − 48 h control) − (6 h exposure − 6 h control),ENSMUSG00000000266,Mid2,1.5193682992144566,0.6835195030816072,1.3403778432767592,-1.9435727954163131,3.310611801579528,0.509945390779244,0.6100897206608393,NA,Treatment contrast more positive in deposited 48 h experiment,"30,280 shared Ensembl features with >=10 total counts across all 32 old animals",org.Mm.eg.db 3.22.0; multiVals=first,Positive interaction = treatment contrast more positive in the deposited 48 h than 6 h experiment; not within-animal change
time_by_treatment,(48 h exposure − 48 h control) − (6 h exposure − 6 h control),ENSMUSG00000000275,Trim25,19.811647020716812,0.29693800731847914,0.42950284996961546,-0.544872109879277,1.1387481245162354,0.6913528218485292,0.48934384451381946,0.8577716707030996,Treatment contrast more positive in deposited 48 h experiment,"30,280 shared Ensembl features with >=10 total counts across all 32 old animals",org.Mm.eg.db 3.22.0; multiVals=first,Positive interaction = treatment contrast more positive in the deposited 48 h than 6 h experiment; not within-animal change
time_by_treatment,(48 h exposure − 48 h control) − (6 h exposure − 6 h control),ENSMUSG00000000276,Dgke,18.887431793277187,-0.29033339718622325,0.3218926897959596,-0.9212314760730276,0.34056468170058113,-0.9019571005798825,0.3670796568794264,0.798118787905684,Treatment contrast more positive in deposited 6 h experiment,"30,280 shared Ensembl features with >=10 total counts across all 32 old animals",org.Mm.eg.db 3.22.0; multiVals=first,Positive interaction = treatment contrast more positive in the deposited 48 h than 6 h experiment; not within-animal change
time_by_treatment,(48 h exposure − 48 h control) − (6 h exposure − 6 h control),ENSMUSG00000000278,Scpep1,64.96689248227364,0.15978292651235412,0.2415926289412758,-0.31372992514289544,0.6332957781676036,0.6613733507208647,0.5083729118444102,0.8691427776536192,Treatment contrast more positive in deposited 48 h experiment,"30,280 shared Ensembl features with >=10 total counts across all 32 old animals",org.Mm.eg.db 3.22.0; multiVals=first,Positive interaction = treatment contrast more positive in the deposited 48 h than 6 h experiment; not within-animal change
time_by_treatment,(48 h exposure − 48 h control) − (6 h exposure − 6 h control),ENSMUSG00000000282,Mnt,11.72425779675313,0.09046914590468498,0.4331978422841289,-0.7585830231526699,0.9395213149620399,0.20884025051386898,0.8345729487004386,NA,Treatment contrast more positive in deposited 48 h experiment,"30,280 shared Ensembl features with >=10 total counts across all 32 old animals",org.Mm.eg.db 3.22.0; multiVals=first,Positive interaction = treatment contrast more positive in the deposited 48 h than 6 h experiment; not within-animal change
time_by_treatment,(48 h exposure − 48 h control) − (6 h exposure − 6 h control),ENSMUSG00000000290,Itgb2,252.8809194967063,0.37636825517449835,0.2164581208363889,-0.04788186582604281,0.8006183761750395,1.7387578424880552,0.08207736687841567,0.5693815213916414,Treatment contrast more positive in deposited 48 h experiment,"30,280 shared Ensembl features with >=10 total counts across all 32 old animals",org.Mm.eg.db 3.22.0; multiVals=first,Positive interaction = treatment contrast more positive in the deposited 48 h than 6 h experiment; not within-animal change
time_by_treatment,(48 h exposure − 48 h control) − (6 h exposure − 6 h control),ENSMUSG00000000295,Hddc2,7.661322569372052,-0.27156268373612613,0.4841499611533908,-1.220479170713238,0.6773538032409858,-0.5609061355477178,0.5748615271459286,NA,Treatment contrast more positive in deposited 6 h experiment,"30,280 shared Ensembl features with >=10 total counts across all 32 old animals",org.Mm.eg.db 3.22.0; multiVals=first,Positive interaction = treatment contrast more positive in the deposited 48 h than 6 h experiment; not within-animal change
time_by_treatment,(48 h exposure − 48 h control) − (6 h exposure − 6 h control),ENSMUSG00000000296,Tpd52l1,0.42947521203196126,3.309528230480619,3.1652871047556888,-2.8943204955695903,9.513376956530827,1.0455696816595925,0.2957597532136196,NA,Treatment contrast more positive in deposited 48 h experiment,"30,280 shared Ensembl features with >=10 total counts across all 32 old animals",org.Mm.eg.db 3.22.0; multiVals=first,Positive interaction = treatment contrast more positive in the deposited 48 h than 6 h experiment; not within-animal change
time_by_treatment,(48 h exposure − 48 h control) − (6 h exposure − 6 h control),ENSMUSG00000000301,Pemt,1.1777348665745964,-2.026450450816958,1.579545153754737,-5.1223020641310235,1.0694011624971074,-1.282932903817205,0.19951558392555832,NA,Treatment contrast more positive in deposited 6 h experiment,"30,280 shared Ensembl features with >=10 total counts across all 32 old animals",org.Mm.eg.db 3.22.0; multiVals=first,Positive interaction = treatment contrast more positive in the deposited 48 h than 6 h experiment; not within-animal change
time_by_treatment,(48 h exposure − 48 h control) − (6 h exposure − 6 h control),ENSMUSG00000000303,Cdh1,2.116699193807227,1.828081787014513,1.3230007684742915,-0.7649520707139119,4.421115644742938,1.3817692556011816,0.16704256185612323,NA,Treatment contrast more positive in deposited 48 h experiment,"30,280 shared Ensembl features with >=10 total counts across all 32 old animals",org.Mm.eg.db 3.22.0; multiVals=first,Positive interaction = treatment contrast more positive in the deposited 48 h than 6 h experiment; not within-animal change
time_by_treatment,(48 h exposure − 48 h control) − (6 h exposure − 6 h control),ENSMUSG00000000305,Cdh4,3.3689013684057043,0.42445096873666677,1.7062616516683276,-2.9197604167350812,3.7686623542084146,0.24876077377795622,0.8035458353930649,NA,Treatment contrast more positive in deposited 48 h experiment,"30,280 shared Ensembl features with >=10 total counts across all 32 old animals",org.Mm.eg.db 3.22.0; multiVals=first,Positive interaction = treatment contrast more positive in the deposited 48 h than 6 h experiment; not within-animal change
time_by_treatment,(48 h exposure − 48 h control) − (6 h exposure − 6 h control),ENSMUSG00000000308,Ckmt1,0.7467432363768598,-1.931616033290105,2.0441606645371384,-5.938097314396358,2.074865247816148,-0.944943353426421,0.34468779663355475,NA,Treatment contrast more positive in deposited 6 h experiment,"30,280 shared Ensembl features with >=10 total counts across all 32 old animals",org.Mm.eg.db 3.22.0; multiVals=first,Positive interaction = treatment contrast more positive in the deposited 48 h than 6 h experiment; not within-animal change
time_by_treatment,(48 h exposure − 48 h control) − (6 h exposure − 6 h control),ENSMUSG00000000317,Bcl6b,1.8714287033008912,0.7261944400439982,1.1325706777047917,-1.4936032982035141,2.9459921782915104,0.6411912778067553,0.5213984158100065,NA,Treatment contrast more positive in deposited 48 h experiment,"30,280 shared Ensembl features with >=10 total counts across all 32 old animals",org.Mm.eg.db 3.22.0; multiVals=first,Positive interaction = treatment contrast more positive in the deposited 48 h than 6 h experiment; not within-animal change
time_by_treatment,(48 h exposure − 48 h control) − (6 h exposure − 6 h control),ENSMUSG00000000318,Clec10a,1.4951469081981172,2.0096820015456616,1.7407431269310152,-1.4021118335747627,5.421475836666086,1.1544965885281386,0.24829663639338914,NA,Treatment contrast more positive in deposited 48 h experiment,"30,280 shared Ensembl features with >=10 total counts across all 32 old animals",org.Mm.eg.db 3.22.0; multiVals=first,Positive interaction = treatment contrast more positive in the deposited 48 h than 6 h experiment; not within-animal change
time_by_treatment,(48 h exposure − 48 h control) − (6 h exposure − 6 h control),ENSMUSG00000000320,Alox12,12.725467052909858,0.006352953529122308,0.41434800176503656,-0.8057542069964878,0.8184601140547325,0.01533241020123192,0.9877669859176242,NA,Treatment contrast more positive in deposited 48 h experiment,"30,280 shared Ensembl features with >=10 total counts across all 32 old animals",org.Mm.eg.db 3.22.0; multiVals=first,Positive interaction = treatment contrast more positive in the deposited 48 h than 6 h experiment; not within-animal change
time_by_treatment,(48 h exposure − 48 h control) − (6 h exposure − 6 h control),ENSMUSG00000000325,NA,45.089519177050924,0.4102213222036235,0.3647511579776677,-0.3046778107518846,1.1251204551591316,1.1246607810049496,0.2607328068681724,0.7279666998423419,Treatment contrast more positive in deposited 48 h experiment,"30,280 shared Ensembl features with >=10 total counts across all 32 old animals",org.Mm.eg.db 3.22.0; multiVals=first,Positive interaction = treatment contrast more positive in the deposited 48 h than 6 h experiment; not within-animal change
time_by_treatment,(48 h exposure − 48 h control) − (6 h exposure − 6 h control),ENSMUSG00000000326,Comt,230.90419926478052,0.4115236587769631,0.20875720214537183,0.0023670610586867813,0.8206802564952395,1.9713028079883501,0.04868925037741966,0.5283213453226667,Treatment contrast more positive in deposited 48 h experiment,"30,280 shared Ensembl features with >=10 total counts across all 32 old animals",org.Mm.eg.db 3.22.0; multiVals=first,Positive interaction = treatment contrast more positive in the deposited 48 h than 6 h experiment; not within-animal change
time_by_treatment,(48 h exposure − 48 h control) − (6 h exposure − 6 h control),ENSMUSG00000000339,Rtca,13.228028076399097,-0.007489926662672832,0.4492490839350043,-0.8880019512628927,0.8730220979375471,-0.016672102249086492,0.9866982032478543,NA,Treatment contrast more positive in deposited 6 h experiment,"30,280 shared Ensembl features with >=10 total counts across all 32 old animals",org.Mm.eg.db 3.22.0; multiVals=first,Positive interaction = treatment contrast more positive in the deposited 48 h than 6 h experiment; not within-animal change
